OCCURRENCE_YEAR,OCCURRENCE_DATE,OCCURRENCE_TIME,REPORTED_YEAR,REPORTED_DATE,REPORTED_TIME,DIVISION,LOCATION_TYPE,AGE_BIAS,MENTAL_OR_PHYSICAL_DISABILITY,RACE_BIAS,ETHNICITY_BIAS,LANGUAGE_BIAS,RELIGION_BIAS,SEXUAL_ORIENTATION_BIAS,GENDER_BIAS,MULTIPLE_BIAS,PRIMARY_OFFENCE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,ARREST_MADE
2020,2020-09-08,1200,2021,2021-01-19,1405,D22,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,none,lesbian,None,NO,Criminal Harassment,158,Islington (158),014,Islington-City Centre West (14),NO
2020,2020-09-08,0,2020,2020-10-11,1844,D13,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,none,lesbian,None,NO,Criminal Harassment,106,Humewood-Cedarvale (106),106,Humewood-Cedarvale (106),YES
2020,2020-09-09,1221,2020,2020-09-09,1221,D51,Streets/Roadways/Highway,NO,NO,white,None,None,none,none,None,NO,Assault,073,Moss Park (73),073,Moss Park (73),YES
2020,2020-09-09,1000,2020,2020-09-10,1707,D42,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,Chinese,None,none,none,None,NO,Mischief Under $5000,145,Malvern West (145),132,Malvern (132),NO
2020,2020-09-09,838,2020,2020-09-12,746,D32,Public Transportation,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,155,Downsview (155),026,Downsview-Roding-CFB (26),NO
2020,2020-09-10,1630,2020,2020-09-10,1630,D22,Streets/Roadways/Highway,NO,NO,south asian,None,None,none,none,None,NO,Assault,019,Long Branch (19),019,Long Branch (19),NO
2020,2020-09-11,1330,2020,2020-09-11,1541,D22,Government Building,NO,NO,none,None,None,jewish,none,None,NO,Assault,160,Mimico-Queensway (160),017,Mimico (includes Humber Bay Shores) (17),YES
2020,2020-09-11,844,2020,2020-09-11,941,D14,Streets/Roadways/Highway,NO,NO,none,Israeli,None,jewish,none,None,YES,Mischief Under $5000,085,South Parkdale (85),085,South Parkdale (85),NO
2020,2020-09-13,2000,2020,2020-09-13,2337,D55,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,black,Chinese,None,none,none,None,YES,Mischief Under $5000,054,O'Connor-Parkview (54),054,O'Connor-Parkview (54),NO
2020,2020-09-14,527,2020,2020-09-14,1738,D55,Public Transportation,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,065,Greenwood-Coxwell (65),065,Greenwood-Coxwell (65),NO
2020,2020-09-17,1210,2020,2020-09-17,1238,D13,Public Transportation,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,096,Casa Loma (96),096,Casa Loma (96),NO
2020,2020-09-17,1730,2020,2020-10-01,818,D51,Public Transportation,NO,NO,south asian,None,None,none,none,None,NO,Assault,168,Downtown Yonge East (168),075,Church-Yonge Corridor (75),NO
2020,2020-09-20,1450,2020,2020-09-20,1453,D51,Other Commercial / Corporate Places ,NO,NO,none,Indian,None,none,none,None,NO,Assault,071,Cabbagetown-South St.James Town (71),071,Cabbagetown-South St.James Town (71),NO
2020,2020-09-23,1940,2020,2020-09-23,1945,D13,Religious Place of Worship/Cultural Centre,NO,NO,none,None,None,catholic,none,None,NO,"Mischief To Religious Property, Educational Institutions, Etc.",096,Casa Loma (96),096,Casa Loma (96),NO
2020,2020-09-25,1530,2020,2020-09-25,2033,D11,Streets/Roadways/Highway,NO,NO,none,None,None,none,none,Transgender Woman (Identifies As Woman),NO,Assault,090,Junction Area (90),090,Junction Area (90),NO
2020,2020-09-29,1437,2020,2020-09-29,1437,D43,Streets/Roadways/Highway,NO,NO,none,Filipino,None,none,none,None,NO,Assault With a Weapon,136,West Hill (136),136,West Hill (136),YES
2020,2020-09-29,1800,2020,2020-09-30,923,D43,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,black,None,None,none,none,None,NO,Mischief Interfere With Property,134,Highland Creek (134),134,Highland Creek (134),NO
2020,2020-09-30,1240,2020,2020-09-30,1441,D32,Other Commercial / Corporate Places ,NO,NO,none,Chinese,None,none,none,None,NO,Assault,037,Willowdale West (37),037,Willowdale West (37),NO
2020,2020-09-30,1200,2020,2020-10-02,1209,D55,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,none,gay,None,NO,Criminal Harassment,063,The Beaches (63),063,The Beaches (63),NO
2020,2020-10-02,949,2020,2020-10-08,956,D55,Public Transportation,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,067,Playter Estates-Danforth (67),067,Playter Estates-Danforth (67),NO
2020,2020-10-03,0,2020,2020-10-04,141,D52,Business/Retail,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,166,St Lawrence-East Bayfront-The Islands (166),077,Waterfront Communities-The Island (77),NO
2020,2020-10-05,1823,2020,2020-10-05,1823,D55,Other Commercial / Corporate Places ,NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,059,Danforth East York (59),059,Danforth East York (59),NO
2020,2020-10-09,923,2020,2020-10-09,923,D32,"Open Area, Park or Parking Lot",NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,037,Willowdale West (37),037,Willowdale West (37),NO
2020,2020-10-11,1415,2020,2020-10-11,1416,D32,Streets/Roadways/Highway,NO,NO,none,Other Ethnicity not mentioned,None,none,none,None,NO,Mischief Under $5000,151,Yonge-Doris (151),051,Willowdale East (51),NO
2020,2020-10-12,300,2020,2020-10-12,1637,D52,"Medical Facility (Hospitals, Long-term Care, etc.)",NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),NO
2020,2020-10-13,2330,2020,2020-10-15,323,D53,Business/Retail,NO,NO,none,Other Ethnicity not mentioned,None,none,none,None,NO,Assault With a Weapon,056,Leaside-Bennington (56),056,Leaside-Bennington (56),NO
2020,2020-10-14,1145,2020,2020-10-15,901,D55,"Medical Facility (Hospitals, Long-term Care, etc.)",NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,059,Danforth East York (59),059,Danforth East York (59),NO
2020,2020-10-15,1915,2020,2020-10-19,847,D53,Streets/Roadways/Highway,NO,NO,none,None,None,none,gay,None,NO,Assault,055,Thorncliffe Park (55),055,Thorncliffe Park (55),NO
2020,2020-10-15,1634,2020,2020-10-15,1635,D22,Streets/Roadways/Highway,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,012,Markland Wood (12),012,Markland Wood (12),NO
2020,2020-10-15,0,2020,2020-10-15,8,D11,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,black,None,None,jewish,none,None,YES,Mischief Under $5000,091,Weston-Pelham Park (91),091,Weston-Pelham Park (91),NO
2020,2020-10-15,1613,2020,2020-10-19,1309,D51,Non-Commercial/Non for Profit,NO,NO,black,None,None,none,none,None,NO,Uttering Threats - Bodily Harm,167,Church-Wellesley (167),075,Church-Yonge Corridor (75),YES
2020,2020-10-17,1450,2020,2020-10-17,1450,D51,Streets/Roadways/Highway,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,166,St Lawrence-East Bayfront-The Islands (166),077,Waterfront Communities-The Island (77),NO
2020,2020-10-17,1350,2020,2020-10-17,1406,D42,"Open Area, Park or Parking Lot",NO,NO,none,Arab,None,none,none,None,NO,Criminal Harassment,147,L'Amoreaux West (147),117,L'Amoreaux (117),YES
2020,2020-10-21,1532,2020,2020-10-21,1532,D55,"Medical Facility (Hospitals, Long-term Care, etc.)",NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,059,Danforth East York (59),059,Danforth East York (59),NO
2020,2020-10-25,1604,2020,2020-10-29,1237,D32,"Government Building (Courthouse, Museums, Parliament Building, etc.)",NO,YES,none,None,None,none,none,None,YES,Wilful Promotion of Hatred,031,Yorkdale-Glen Park (31),031,Yorkdale-Glen Park (31),NO
2020,2020-10-25,1855,2020,2020-10-25,1855,D55,Streets/Roadways/Highway,NO,NO,black,None,None,jewish,none,None,YES,Mischief Under $5000,057,Broadview North (57),057,Broadview North (57),NO
2020,2020-10-25,30,2020,2020-10-25,806,D33,"House (Townhouse, Retirement Home, Garage, Vehicle, Cottage)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,040,St.Andrew-Windfields (40),040,St.Andrew-Windfields (40),NO
2020,2020-10-26,1800,2020,2020-10-27,1243,D33,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,040,St.Andrew-Windfields (40),040,St.Andrew-Windfields (40),NO
2020,2020-10-26,0,2020,2020-10-28,1603,D13,"House (Townhouse, Retirement Home, Garage, Vehicle, Cottage)",NO,NO,none,None,None,none,gay,None,NO,Mischief Under $5000,094,Wychwood (94),094,Wychwood (94),YES
2020,2020-10-27,2200,2020,2020-10-28,1628,D14,Religious Place of Worship/Cultural Centre,NO,NO,none,None,None,jewish,none,None,NO,"Mischief To Religious Property, Educational Institutions, Etc.",080,Palmerston-Little Italy (80),080,Palmerston-Little Italy (80),NO
2020,2020-10-28,1704,2020,2020-11-09,1055,D32,Public Transportation,NO,NO,none,None,None,jewish,none,None,NO,Assault,105,Lawrence Park North (105),105,Lawrence Park North (105),NO
2020,2020-10-29,900,2020,2020-10-29,902,D52,"Government Building (Courthouse, Museums, Parliament Building, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,164,Wellington Place (164),077,Waterfront Communities-The Island (77),NO
2020,2020-10-31,1120,2020,2020-10-31,1120,D43,"House (Townhouse, Retirement Home, Garage, Vehicle, Cottage)",NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,134,Highland Creek (134),134,Highland Creek (134),NO
2020,2020-11-02,1030,2020,2020-11-02,1220,D22,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,016,Stonegate-Queensway (16),016,Stonegate-Queensway (16),NO
2020,2020-11-03,1400,2020,2020-11-05,1108,D55,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Criminal Harassment,057,Broadview North (57),057,Broadview North (57),NO
2020,2020-11-03,1345,2020,2020-11-04,1711,D55,Other Commercial / Corporate Places ,NO,NO,black,None,None,none,none,None,NO,Harassing Communications,054,O'Connor-Parkview (54),054,O'Connor-Parkview (54),NO
2020,2020-11-05,1219,2020,2020-11-05,1222,D53,Streets/Roadways/Highway,NO,NO,black,None,None,none,none,None,NO,Assault,097,Yonge-St.Clair (97),097,Yonge-St.Clair (97),NO
2020,2020-11-06,400,2020,2020-11-06,1245,D51,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,074,North St.James Town (74),074,North St.James Town (74),NO
2020,2020-11-07,1120,2020,2020-11-07,1130,D42,Streets/Roadways/Highway,NO,NO,none,Chinese,None,none,none,None,NO,Assault,128,Agincourt South-Malvern West (128),128,Agincourt South-Malvern West (128),NO
2020,2020-11-10,1200,2020,2020-11-11,1027,D55,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,black,None,None,jewish,none,None,YES,Mischief Under $5000,062,East End-Danforth (62),062,East End-Danforth (62),NO
2020,2020-11-11,1400,2020,2020-11-12,2000,D55,Streets/Roadways/Highway,NO,NO,none,None,None,none,2slgbtq+,None,NO,Criminal Harassment,069,Blake-Jones (69),069,Blake-Jones (69),NO
2020,2020-11-11,1200,2020,2020-11-11,1239,D33,"Open Area, Park or Parking Lot",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,040,St.Andrew-Windfields (40),040,St.Andrew-Windfields (40),NO
2020,2020-11-12,836,2020,2020-11-12,1212,D52,"Government Building (Courthouse, Museums, Parliament Building, etc.)",NO,NO,white,None,None,none,none,None,NO,Uttering Threats - Bodily Harm,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),YES
2020,2020-11-14,1120,2020,2020-11-14,1129,NSA,Streets/Roadways/Highway,NO,NO,none,None,None,catholic,none,None,NO,Assault,NSA,NSA,NSA,NSA,NO
2020,2020-11-16,1415,2020,2020-11-18,817,D11,"House (Townhouse, Retirement Home, Garage, Vehicle, Cottage)",NO,NO,black,None,None,none,none,None,NO,Disturbing Religious Worship Or Certain Meetings,088,High Park North (88),088,High Park North (88),NO
2020,2020-11-23,1955,2020,2020-11-29,1949,D55,Streets/Roadways/Highway,NO,NO,none,Chinese,None,none,none,None,NO,Assault,065,Greenwood-Coxwell (65),065,Greenwood-Coxwell (65),YES
2020,2020-11-25,658,2020,2020-11-25,855,D41,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,122,Birchcliffe-Cliffside (122),122,Birchcliffe-Cliffside (122),NO
2020,2020-11-25,930,2020,2020-11-25,1021,D51,Streets/Roadways/Highway,NO,NO,none,None,None,jewish,none,None,NO,Assault Peace Officer,167,Church-Wellesley (167),075,Church-Yonge Corridor (75),YES
2020,2020-11-27,1430,2020,2020-11-27,2345,D43,Public Transportation,NO,NO,none,None,None,muslim,none,None,NO,Assault,123,Cliffcrest (123),123,Cliffcrest (123),NO
2020,2020-11-28,1150,2020,2020-11-28,1156,D22,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,black,None,None,jewish,none,None,YES,Mischief Under $5000,018,New Toronto (18),018,New Toronto (18),NO
2020,2020-12-01,1602,2020,2020-12-01,1602,D14,Streets/Roadways/Highway,NO,NO,none,African,None,none,none,None,NO,Assault With a Weapon,164,Wellington Place (164),077,Waterfront Communities-The Island (77),YES
2020,2020-12-04,2200,2020,2020-12-05,1547,D14,Religious Place of Worship/Cultural Centre,NO,NO,none,None,None,catholic,none,None,NO,"Mischief To Religious Property, Educational Institutions, Etc.",095,Annex (95),095,Annex (95),YES
2020,2020-12-07,1330,2020,2020-12-07,1640,D32,Streets/Roadways/Highway,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,153,Avondale (153),051,Willowdale East (51),NO
2020,2020-12-08,1430,2020,2020-12-09,1402,D55,"Open Area, Park or Parking Lot",NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,054,O'Connor-Parkview (54),054,O'Connor-Parkview (54),NO
2020,2020-12-11,1018,2020,2020-12-11,1018,D51,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,black,None,None,none,none,None,NO,Uttering Threats - Bodily Harm,073,Moss Park (73),073,Moss Park (73),YES
2020,2020-12-13,2157,2020,2020-12-14,1414,D14,Religious Place of Worship/Cultural Centre,NO,NO,none,None,None,catholic,none,None,NO,"Mischief To Religious Property, Educational Institutions, Etc.",095,Annex (95),095,Annex (95),YES
2020,2020-12-17,1940,2020,2020-12-18,1315,D31,"Government Building (Courthouse, Museums, Parliament Building, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Harassing Communications,155,Downsview (155),026,Downsview-Roding-CFB (26),NO
2020,2020-12-18,1400,2020,2020-12-18,1819,D55,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,054,O'Connor-Parkview (54),054,O'Connor-Parkview (54),NO
2020,2020-12-19,1200,2020,2020-12-22,1407,D14,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,162,West Queen West (162),082,Niagara (82),NO
2020,2020-12-21,2330,2020,2020-12-22,2110,D33,"Open Area, Park or Parking Lot",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,040,St.Andrew-Windfields (40),040,St.Andrew-Windfields (40),NO
2020,2020-12-22,1617,2020,2020-12-22,1634,D33,Streets/Roadways/Highway,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,040,St.Andrew-Windfields (40),040,St.Andrew-Windfields (40),NO
2020,2020-12-22,800,2020,2020-12-28,1433,D51,Other Commercial / Corporate Places ,NO,NO,none,None,None,muslim,none,None,NO,Uttering Threats - Bodily Harm,071,Cabbagetown-South St.James Town (71),071,Cabbagetown-South St.James Town (71),NO
2020,2020-12-23,0,2020,2020-12-23,1053,D14,Religious Place of Worship/Cultural Centre,NO,NO,none,None,None,catholic,none,None,NO,"Mischief To Religious Property, Educational Institutions, Etc.",095,Annex (95),095,Annex (95),YES
2020,2020-12-23,2100,2020,2020-12-24,1255,D41,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Interfere With Property,119,Wexford/Maryvale (119),119,Wexford/Maryvale (119),NO
2021,2021-01-01,0,2021,2021-01-17,2304,D31,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,white,None,None,none,2slgbtq+,None,YES,Mischief Under $5000,027,York University Heights (27),027,York University Heights (27),NO
2021,2021-01-01,1200,2021,2021-11-02,830,D43,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,none,none,Transgender Woman (Identifies As Woman),NO,Criminal Harassment,136,West Hill (136),136,West Hill (136),NO
2021,2021-01-02,1530,2021,2021-01-02,1747,D53,"Open Area, Park or Parking Lot",NO,NO,black,None,None,none,none,None,NO,Mischief Under $5000,174,South Eglinton-Davisville (174),104,Mount Pleasant West (104),NO
2021,2021-01-04,800,2021,2021-01-05,1334,D32,Religious Place of Worship/Cultural Centre,NO,NO,none,None,None,jewish,none,None,NO,Disturbing Religious Worship Or Certain Meetings,034,Bathurst Manor (34),034,Bathurst Manor (34),NO
2021,2021-01-12,1717,2021,2021-01-12,1717,D13,Streets/Roadways/Highway,NO,NO,white,None,None,none,none,None,NO,Assault,108,Briar Hill-Belgravia (108),108,Briar Hill-Belgravia (108),NO
2021,2021-01-13,2016,2021,2021-01-13,2016,D42,Streets/Roadways/Highway,NO,NO,east/southeast asian,None,None,none,none,None,NO,Assault,148,East L'Amoreaux (148),117,L'Amoreaux (117),NO
2021,2021-01-22,1245,2021,2021-01-22,1632,D32,Streets/Roadways/Highway,NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,153,Avondale (153),051,Willowdale East (51),NO
2021,2021-01-24,1655,2021,2021-01-27,757,D52,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,catholic,none,None,NO,"Mischief To Religious Property, Educational Institutions, Etc.",169,Bay-Cloverhill (169),076,Bay Street Corridor (76),NO
2021,2021-01-26,1900,2021,2021-01-27,1800,D51,Streets/Roadways/Highway,NO,NO,other race not mentioned,None,None,none,none,None,NO,Mischief Under $5000,074,North St.James Town (74),074,North St.James Town (74),NO
2021,2021-01-27,1039,2021,2021-01-27,1039,D51,Other Commercial / Corporate Places ,NO,NO,none,Indian,None,none,none,None,NO,Uttering Threats - Bodily Harm,168,Downtown Yonge East (168),075,Church-Yonge Corridor (75),YES
2021,2021-01-28,1217,2021,2021-01-28,1217,D41,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,none,None,None,jewish,2slgbtq+,None,YES,Mischief Under $5000,122,Birchcliffe-Cliffside (122),122,Birchcliffe-Cliffside (122),NO
2021,2021-01-28,950,2021,2021-01-28,1353,D32,"Educational Institution (Universities, Colleges, Schools, etc.)",NO,NO,black,None,None,none,none,None,NO,Other Criminal Code Offence Not Listed,037,Willowdale West (37),037,Willowdale West (37),NO
2021,2021-01-28,1330,2021,2021-01-28,1449,D43,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,none,None,None,jewish,none,None,NO,Mischief Under $5000,135,Morningside (135),135,Morningside (135),NO
2021,2021-02-02,200,2021,2021-02-02,1501,D52,"Open Area, Park or Parking Lot",NO,NO,none,None,None,jewish,none,None,NO,Assault,170,Yonge-Bay Corridor (170),076,Bay Street Corridor (76),NO
2021,2021-02-06,1400,2021,2021-02-16,1237,D55,"Government Building (Courthouse, Museums, Parliament Building, etc.)",NO,NO,black,None,None,none,none,None,NO,Disturbing Religious Worship Or Certain Meetings,060,Woodbine-Lumsden (60),060,Woodbine-Lumsden (60),NO
2021,2021-02-10,1345,2021,2021-02-10,1442,D51,"Apartment Building (Condo, Retirement Buidling, etc.)",NO,NO,black,None,None,none,none,None,NO,Assault,074,North St.James Town (74),074,North St.James Town (74),NO
